Customer_ID,First_Name,Last_Name,City,State,Country,Postal_Code,Region,Order_ID,Order_Date,Ship_Date,Sales,Product_ID,Product_Name,Category,Sub_Category,Shipper_ID,Ship_Mode
ML-17395,Marina,Lichtenstein,San Diego,California,United States,92105,West,CA-2015-121762,2015-02-14,2015-02-18,81.96,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,103,Standard Class
DS-13180,David,Smith,Houston,Texas,United States,77095,Central,CA-2015-132983,2015-04-28,2015-05-03,159.98,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,103,Standard Class
AB-10060,Adam,Bellavance,Seattle,Washington,United States,98105,West,CA-2018-159688,2018-05-07,2018-05-12,79.99,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,103,Standard Class
AM-10360,Alice,McCarthy,Grand Prairie,Texas,United States,75051,Central,US-2016-107944,2016-03-23,2016-03-25,192.72,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,101,First Class
KD-16345,Katherine,Ducich,Los Angeles,California,United States,90049,West,US-2016-123218,2016-12-20,2016-12-25,159.98,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,103,Standard Class
PO-19180,Philisse,Overcash,Seattle,Washington,United States,98115,West,CA-2018-118346,2018-07-23,2018-07-24,399.95,TEC-AC-10000736,Logitech G600 MMO Gaming Mouse,Technology,Accessories,101,First Class
TP-21130,Theone,Pippenger,Naperville,Illinois,United States,60540,Central,CA-2018-120376,2018-12-22,2018-12-25,84.99,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,101,First Class
Dp-13240,Dean,percer,Waterbury,Connecticut,United States,6708,East,CA-2017-152072,2017-01-15,2017-01-19,4.66,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,103,Standard Class
SC-20230,Scot,Coram,Seattle,Washington,United States,98105,West,US-2017-126452,2017-08-21,2017-08-28,12.67,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,103,Standard Class
CM-11815,Candace,McMahon,San Francisco,California,United States,94109,West,CA-2018-145765,2018-05-28,2018-06-02,15.55,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,103,Standard Class
DJ-13510,Don,Jones,Woonsocket,Rhode Island,United States,2895,East,CA-2015-111500,2015-08-17,2015-08-21,12.67,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,103,Standard Class
BM-11785,Bryan,Mills,Columbus,Ohio,United States,43229,East,CA-2015-106971,2015-09-02,2015-09-08,475.94,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,103,Standard Class
PA-19060,Pete,Armstrong,Orland Park,Illinois,United States,60462,Central,CA-2016-129476,2016-10-15,2016-10-20,339.96,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,103,Standard Class
LC-16870,Lena,Cacioppo,Chicago,Illinois,United States,60653,Central,CA-2016-150770,2016-05-03,2016-05-06,8.82,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Technology,Accessories,101,First Class
YS-21880,Yana,Sorensen,Newark,Delaware,United States,19711,East,CA-2016-129532,2016-12-08,2016-12-12,221.96,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,103,Standard Class
RP-19390,Resi,Pölking,Cleveland,Ohio,United States,44105,East,CA-2015-142769,2015-09-13,2015-09-13,5.7,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,102,Same Day
TC-21295,Toby,Carlisle,Westminster,California,United States,92683,West,CA-2015-151330,2015-10-14,2015-10-17,79.45,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,101,First Class
CP-12340,Christine,Phan,Waterbury,Connecticut,United States,6708,East,US-2017-108098,2017-10-14,2017-10-18,177,TEC-AC-10000865,WD My Passport Ultra 500GB Portable External Hard Drive,Technology,Accessories,103,Standard Class
JP-15460,Jennifer,Patt,Houston,Texas,United States,77041,Central,US-2016-137008,2016-10-02,2016-10-08,51.12,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,103,Standard Class
TC-21475,Tony,Chapman,Danville,Illinois,United States,61832,Central,CA-2018-121419,2018-04-02,2018-04-04,360,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,101,First Class
NM-18445,Nathan,Mautz,Wichita,Kansas,United States,67212,Central,CA-2015-164973,2015-11-04,2015-11-09,43.57,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,103,Standard Class
IL-15100,Ivan,Liston,San Francisco,California,United States,94122,West,CA-2016-151722,2016-10-05,2016-10-09,288,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,103,Standard Class
RM-19675,Robert,Marley,Cambridge,Massachusetts,United States,2138,East,CA-2016-160171,2016-10-19,2016-10-24,270,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,103,Standard Class
ED-13885,Emily,Ducich,San Francisco,California,United States,94110,West,CA-2017-118311,2017-10-24,2017-10-28,450,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,103,Standard Class
JP-16135,Julie,Prescott,New York City,New York,United States,10011,East,CA-2017-134180,2017-11-03,2017-11-07,72,TEC-AC-10000892,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Technology,Accessories,103,Standard Class
CS-12505,Cindy,Stewart,Lancaster,Ohio,United States,43130,East,CA-2017-108196,2017-11-25,2017-12-02,59.98,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,103,Standard Class
LM-17065,Liz,MacKendrick,Auburn,New York,United States,13021,East,CA-2016-169740,2016-02-20,2016-02-25,29.99,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,103,Standard Class
JE-15475,Jeremy,Ellison,New York City,New York,United States,10024,East,CA-2018-132934,2018-06-20,2018-06-26,51.31,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,103,Standard Class
JH-15820,John,Huston,Monroe,North Carolina,United States,28110,South,CA-2018-117870,2018-01-27,2018-01-30,14.02,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,104,Second Class
CB-12025,Cassandra,Brandow,San Francisco,California,United States,94110,West,US-2018-102904,2018-11-13,2018-11-20,239.92,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,Technology,Accessories,103,Standard Class
EJ-13720,Ed,Jacobs,Philadelphia,Pennsylvania,United States,19143,East,CA-2018-123085,2018-03-03,2018-03-08,170.35,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,103,Standard Class
KB-16240,Karen,Bern,Saint Cloud,Minnesota,United States,56301,Central,CA-2018-142034,2018-09-24,2018-09-28,72,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,103,Standard Class
DL-13330,Denise,Leinenbach,New York City,New York,United States,10009,East,CA-2016-109337,2016-11-21,2016-11-23,10.92,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,104,Second Class
TC-21295,Toby,Carlisle,Westminster,California,United States,92683,West,CA-2018-121048,2018-07-14,2018-07-18,4.45,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,103,Standard Class
DK-13375,Dennis,Kane,Marion,Ohio,United States,43302,East,CA-2018-133046,2018-07-27,2018-08-01,12.96,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,104,Second Class
AH-10120,Adrian,Hane,Tucson,Arizona,United States,85705,West,CA-2017-145261,2017-12-18,2017-12-21,11.65,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,101,First Class
SS-20590,Sonia,Sunley,Seattle,Washington,United States,98115,West,CA-2017-169166,2017-05-09,2017-05-14,93.98,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,103,Standard Class
JL-15130,Jack,Lebron,Wilmington,North Carolina,United States,28403,South,CA-2018-150910,2018-12-22,2018-12-28,23.13,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,103,Standard Class
RM-19375,Raymond,Messe,Columbus,Georgia,United States,31907,South,CA-2015-139017,2015-05-11,2015-05-17,46.86,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,103,Standard Class
RB-19645,Robert,Barroso,Memphis,Tennessee,United States,38109,South,CA-2017-107615,2017-03-22,2017-03-25,58.58,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,101,First Class
PV-18985,Paul,Van Hugh,Milwaukee,Wisconsin,United States,53209,Central,CA-2017-107216,2017-06-14,2017-06-17,7.04,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,101,First Class
JL-15835,John,Lee,Mission Viejo,California,United States,92691,West,US-2018-167920,2018-12-09,2018-12-12,5.76,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories,104,Second Class
MG-17680,Maureen,Gastineau,Philadelphia,Pennsylvania,United States,19143,East,CA-2016-151043,2016-11-14,2016-11-20,47.98,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,103,Standard Class
Dp-13240,Dean,percer,Waterbury,Connecticut,United States,6708,East,CA-2018-139822,2018-09-15,2018-09-21,38.62,TEC-AC-10001090,Micro Innovations Wireless Classic Keyboard with Mouse,Technology,Accessories,103,Standard Class
AR-10405,Allen,Rosenblatt,Trenton,Michigan,United States,48183,Central,CA-2018-140844,2018-06-19,2018-06-23,97.82,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,103,Standard Class
MD-17350,Maribeth,Dona,Akron,Ohio,United States,44312,East,CA-2015-114251,2015-11-05,2015-11-10,13.19,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,103,Standard Class
KN-16390,Katherine,Nockton,New York City,New York,United States,10011,East,CA-2016-109001,2016-03-05,2016-03-09,2.56,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,103,Standard Class
ZC-21910,Zuschuss,Carroll,New York City,New York,United States,10024,East,CA-2015-151995,2015-10-13,2015-10-15,11.52,TEC-AC-10001101,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories,101,First Class
CM-12655,Corinna,Mitchell,New York City,New York,United States,10011,East,CA-2016-140410,2016-11-03,2016-11-07,42.6,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,103,Standard Class
EA-14035,Erin,Ashbrook,Charlotte,North Carolina,United States,28205,South,CA-2017-108581,2017-06-20,2017-06-26,10.37,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,103,Standard Class
LH-17155,Logan,Haushalter,Oakland,California,United States,94601,West,CA-2017-133340,2017-12-09,2017-12-13,10.9,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,103,Standard Class
VG-21805,Vivek,Grady,Philadelphia,Pennsylvania,United States,19140,East,CA-2017-132094,2017-08-26,2017-09-02,5.47,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,103,Standard Class
BC-11125,Becky,Castell,Philadelphia,Pennsylvania,United States,19134,East,CA-2017-123050,2017-04-04,2017-04-08,31.02,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,104,Second Class
AS-10090,Adam,Shillingsburg,San Diego,California,United States,92037,West,CA-2018-136448,2018-09-16,2018-09-18,3.44,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,101,First Class
SC-20380,Shahid,Collister,Seattle,Washington,United States,98115,West,CA-2018-142293,2018-09-17,2018-09-20,89.97,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,101,First Class
KT-16465,Kean,Takahito,Los Angeles,California,United States,90049,West,US-2015-117170,2015-09-17,2015-09-24,4.62,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,103,Standard Class
CK-12595,Clytie,Kelty,Los Angeles,California,United States,90032,West,US-2017-167472,2017-06-06,2017-06-07,11.67,TEC-AC-10001109,Logitech Trackman Marble Mouse,Technology,Accessories,101,First Class
MC-17605,Matt,Connell,Jacksonville,North Carolina,United States,28540,South,US-2018-146213,2018-09-09,2018-09-14,159.96,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,103,Standard Class
KM-16375,Katherine,Murray,Salem,Virginia,United States,24153,South,CA-2018-135937,2018-02-20,2018-02-27,10.64,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,103,Standard Class
DO-13645,Doug,O'Connell,Los Angeles,California,United States,90036,West,CA-2018-102309,2018-09-23,2018-09-25,12.96,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,104,Second Class
TP-21130,Theone,Pippenger,Naperville,Illinois,United States,60540,Central,CA-2018-120376,2018-12-22,2018-12-25,84.99,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,101,First Class
AR-10825,Anthony,Rawles,Concord,California,United States,94521,West,CA-2017-160745,2017-12-11,2017-12-16,14.8,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,104,Second Class
MC-18100,Mick,Crebagga,Los Angeles,California,United States,90049,West,CA-2018-152807,2018-10-30,2018-11-03,7.17,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,103,Standard Class
DL-13495,Dionis,Lloyd,Thousand Oaks,California,United States,91360,West,CA-2017-106558,2017-01-17,2017-01-21,316,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,103,Standard Class
SC-20725,Steven,Cartwright,Peoria,Arizona,United States,85345,West,CA-2016-119627,2016-08-17,2016-08-23,10.27,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,103,Standard Class
CC-12100,Chad,Cunningham,Columbus,Indiana,United States,47201,Central,CA-2015-136399,2015-12-16,2015-12-17,44.46,TEC-AC-10001142,First Data FD10 PIN Pad,Technology,Accessories,101,First Class
MS-17830,Melanie,Seite,Rochester,New York,United States,14609,East,CA-2015-135405,2015-01-09,2015-01-13,9.34,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,103,Standard Class
MS-17980,Michael,Stewart,Dallas,Texas,United States,75220,Central,CA-2016-101007,2016-02-09,2016-02-13,20.8,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,104,Second Class
GG-14650,Greg,Guthrie,Columbus,Ohio,United States,43229,East,CA-2017-129686,2017-11-27,2017-11-29,62.4,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,104,Second Class
EM-13810,Eleni,McCrary,Dover,New Hampshire,United States,3820,East,CA-2016-139584,2016-08-24,2016-08-28,26,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,103,Standard Class
GB-14530,George,Bell,Auburn,New York,United States,13021,East,CA-2016-149566,2016-12-05,2016-12-10,12.6,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,103,Standard Class
BH-11710,Brosina,Hoffman,Hialeah,Florida,United States,33012,South,CA-2018-135587,2018-12-07,2018-12-12,52,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,103,Standard Class
EM-14140,Eugene,Moren,Lehi,Utah,United States,84043,West,CA-2018-134915,2018-11-12,2018-11-12,7.92,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,102,Same Day
BM-11650,Brian,Moss,Omaha,Nebraska,United States,68104,Central,CA-2018-167101,2018-03-24,2018-03-28,26,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories,104,Second Class
FM-14380,Fred,McMath,Lawrence,Massachusetts,United States,1841,East,US-2017-135720,2017-12-11,2017-12-13,119.8,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,104,Second Class
PJ-18835,Patrick,Jones,Dallas,Texas,United States,75217,Central,CA-2016-137897,2016-11-14,2016-11-19,37,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,103,Standard Class
CP-12085,Cathy,Prescott,Tucson,Arizona,United States,85705,West,CA-2017-113236,2017-05-26,2017-05-29,47.92,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,104,Second Class
KN-16390,Katherine,Nockton,New York City,New York,United States,10011,East,CA-2015-132864,2015-12-02,2015-12-07,119.8,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,103,Standard Class
DC-13285,Debra,Catini,Warner Robins,Georgia,United States,31088,South,CA-2015-106803,2015-12-29,2016-01-02,24.56,TEC-AC-10001267,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Technology,Accessories,103,Standard Class
LC-16930,Linda,Cazamias,Richmond,Indiana,United States,47374,Central,CA-2015-109491,2015-02-20,2015-02-26,20.32,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,103,Standard Class
WB-21850,William,Brown,Philadelphia,Pennsylvania,United States,19143,East,CA-2018-138149,2018-06-29,2018-06-30,11.68,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,101,First Class
AS-10285,Alejandro,Savely,San Francisco,California,United States,94109,West,CA-2018-149706,2018-12-11,2018-12-12,116.31,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,101,First Class
LW-16990,Lindsay,Williams,San Francisco,California,United States,94110,West,CA-2018-101245,2018-11-27,2018-12-03,166.16,TEC-AC-10001284,Enermax Briskie RF Wireless Keyboard and Mouse Combo,Technology,Accessories,103,Standard Class
LE-16810,Laurel,Elliston,Chicago,Illinois,United States,60653,Central,CA-2015-100706,2015-12-16,2015-12-18,29.46,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,104,Second Class
AG-10270,Alejandro,Grove,West Jordan,Utah,United States,84084,West,CA-2015-103058,2015-07-23,2015-07-24,99.98,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,101,First Class
TB-21520,Tracy,Blumstein,Fairfield,Ohio,United States,45014,East,CA-2015-124394,2015-10-17,2015-10-22,10.78,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,104,Second Class
TS-21205,Thomas,Seio,Hackensack,New Jersey,United States,7601,East,CA-2015-140662,2015-11-17,2015-11-19,99.98,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,101,First Class
ZC-21910,Zuschuss,Carroll,New York City,New York,United States,10024,East,CA-2016-115567,2016-09-13,2016-09-18,199.96,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,103,Standard Class
AB-10600,Ann,Blume,Los Angeles,California,United States,90004,West,US-2018-155425,2018-11-10,2018-11-11,38.39,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,101,First Class
EC-14050,Erin,Creighton,San Francisco,California,United States,94110,West,US-2017-169369,2017-12-12,2017-12-18,49.12,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,103,Standard Class
DB-13210,Dean,Braden,Paterson,New Jersey,United States,7501,East,US-2017-162677,2017-03-26,2017-03-27,67.64,TEC-AC-10001314,Case Logic 2.4GHz Wireless Keyboard,Technology,Accessories,101,First Class
GZ-14470,Gary,Zandusky,Columbia,Maryland,United States,21044,East,CA-2015-132500,2015-09-08,2015-09-12,49.98,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,103,Standard Class
PS-18760,Pamela,Stobb,Los Angeles,California,United States,90008,West,CA-2018-128965,2018-04-17,2018-04-22,7.38,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,103,Standard Class
SP-20860,Sung,Pak,Jacksonville,Florida,United States,32216,South,CA-2018-169362,2018-10-12,2018-10-15,39.98,TEC-AC-10001383,Logitech Wireless Touch Keyboard K400,Technology,Accessories,101,First Class
SV-20935,Susan,Vittorini,Columbus,Ohio,United States,43229,East,CA-2018-116225,2018-11-05,2018-11-09,390.75,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,103,Standard Class
PG-18820,Patrick,Gardner,Smyrna,Georgia,United States,30080,South,CA-2017-151561,2017-09-01,2017-09-07,10.95,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,103,Standard Class
NF-18385,Natalie,Fritzler,Newark,Ohio,United States,43055,East,CA-2015-127614,2015-02-11,2015-02-15,17.46,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,103,Standard Class
BD-11500,Bradley,Drucker,Green Bay,Wisconsin,United States,54302,Central,CA-2015-140795,2015-02-01,2015-02-03,468.9,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,101,First Class
BM-11140,Becky,Martin,Des Moines,Washington,United States,98198,West,CA-2017-126004,2017-12-04,2017-12-05,1.73,TEC-AC-10001432,Enermax Aurora Lite Keyboard,Technology,Accessories,101,First Class
XP-21865,Xylona,Preis,Chicago,Illinois,United States,60610,Central,CA-2015-134677,2015-10-06,2015-10-10,9.09,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,103,Standard Class
TN-21040,Tanja,Norvell,Manteca,California,United States,95336,West,CA-2017-155446,2017-12-16,2017-12-23,21.21,TEC-AC-10001445,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,103,Standard Class
SV-20365,Seth,Vernon,Philadelphia,Pennsylvania,United States,19134,East,CA-2018-100111,2018-09-20,2018-09-26,4.36,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,103,Standard Class
BC-11125,Becky,Castell,Philadelphia,Pennsylvania,United States,19134,East,CA-2018-113530,2018-05-19,2018-05-21,3.52,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,104,Second Class
RW-19690,Robert,Waldorf,Wilmington,North Carolina,United States,28403,South,CA-2018-112431,2018-10-12,2018-10-14,5.88,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,104,Second Class
AB-10060,Adam,Bellavance,Seattle,Washington,United States,98105,West,CA-2018-107174,2018-11-06,2018-11-13,108.96,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,103,Standard Class
GK-14620,Grace,Kelly,Los Angeles,California,United States,90049,West,US-2017-116729,2017-12-25,2017-12-28,45.36,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,101,First Class
PG-18895,Paul,Gonzalez,Los Angeles,California,United States,90008,West,CA-2015-103849,2015-05-11,2015-05-16,58.11,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,103,Standard Class
JE-15475,Jeremy,Ellison,New York City,New York,United States,10024,East,CA-2017-133795,2017-12-18,2017-12-24,39.92,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,103,Standard Class
CL-12565,Clay,Ludtke,Columbia,South Carolina,United States,29203,South,CA-2017-106530,2017-05-08,2017-05-08,10.37,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,102,Same Day
DB-13405,Denny,Blanton,Lawrence,Massachusetts,United States,1841,East,CA-2016-141145,2016-09-17,2016-09-23,87.17,TEC-AC-10001465,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,103,Standard Class
TC-21295,Toby,Carlisle,Westminster,California,United States,92683,West,CA-2015-140816,2015-12-20,2015-12-20,447.94,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,102,Same Day
TP-21130,Theone,Pippenger,Naperville,Illinois,United States,60540,Central,US-2018-107384,2018-12-04,2018-12-08,8.8,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,103,Standard Class
CR-12820,Cyra,Reiten,New York City,New York,United States,10035,East,US-2018-136868,2018-10-06,2018-10-12,17.04,TEC-AC-10001539,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,Accessories,103,Standard Class
MA-17995,Michelle,Arnett,Cheyenne,Wyoming,United States,82001,West,CA-2015-132010,2015-10-13,2015-10-15,15.18,TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,101,First Class
SV-20785,Stewart,Visinsky,Pueblo,Colorado,United States,81001,West,CA-2016-112130,2016-05-03,2016-05-07,7.97,TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,103,Standard Class
TA-21385,Tom,Ashbrook,Olathe,Kansas,United States,66062,Central,US-2015-119081,2015-09-12,2015-09-19,40.56,TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,103,Standard Class
LC-16870,Lena,Cacioppo,Chicago,Illinois,United States,60653,Central,US-2016-156867,2016-11-13,2016-11-17,36.88,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,103,Standard Class
ND-18370,Natalie,DeCherney,New York City,New York,United States,10035,East,CA-2018-105410,2018-03-19,2018-03-22,19.82,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,101,First Class
CK-12205,Chloris,Kastensmidt,Columbus,Ohio,United States,43229,East,CA-2018-110821,2018-08-07,2018-08-08,118.16,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,101,First Class
KC-16540,Kelly,Collister,Newark,Ohio,United States,43055,East,CA-2016-125416,2016-11-02,2016-11-02,447.93,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,102,Same Day
RD-19585,Rob,Dowd,Los Angeles,California,United States,90004,West,CA-2016-157770,2016-12-13,2016-12-15,29.2,TEC-AC-10001552,Logitech K350 2.4Ghz Wireless Keyboard,Technology,Accessories,101,First Class
EH-14185,Evan,Henry,Pasadena,Texas,United States,77506,Central,CA-2015-139542,2015-10-25,2015-10-29,13.7,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,103,Standard Class
KH-16330,Katharine,Harms,Revere,Massachusetts,United States,2151,East,CA-2018-128944,2018-06-19,2018-06-21,38.78,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,104,Second Class
KM-16660,Khloe,Miller,San Jose,California,United States,95123,West,US-2016-168732,2016-12-10,2016-12-16,1.78,TEC-AC-10001553,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Technology,Accessories,103,Standard Class
